Id,Supplier,ProductTier,FillSize,UnitPrice,TotalCost,DayType,TimeSlot,Quarter
3200,4,1,3,3,3,1,1,3
3201,4,1,2,3,1,1,1,3
3206,4,1,2,3,2,2,2,3
3207,4,1,2,3,2,2,1,3
3208,4,1,3,3,4,1,2,3
3210,4,2,2,4,1,1,1,3
3211,4,2,2,4,3,1,1,3
3214,4,2,2,4,1,1,1,3
3215,4,1,2,3,1,1,1,3
3223,4,1,2,3,1,1,2,3
3225,4,1,3,3,3,1,2,3
3227,4,2,2,4,3,1,1,3
3233,4,2,2,4,1,1,1,3
3234,4,1,2,3,2,1,1,3
3238,4,2,2,4,3,2,1,3
3239,4,1,2,2,1,1,3,3
3241,4,2,1,4,1,1,1,3
3244,4,1,2,2,1,1,2,3
3246,4,1,3,2,4,1,2,3
3249,4,2,2,3,2,1,2,3
3250,4,1,2,2,1,1,1,3
3251,4,2,2,3,3,1,1,3
3252,4,2,2,4,2,1,1,3
3254,4,1,2,2,3,1,2,3
3256,4,1,3,2,3,1,1,3
3260,4,2,2,3,1,1,1,3
3265,4,1,2,2,1,2,2,3
3284,2,1,4,2,4,1,3,3
3285,2,2,3,4,4,1,1,3
3286,2,2,3,4,4,1,2,3
3287,3,1,4,2,4,1,1,3
3288,3,1,3,3,4,1,1,3
3289,2,1,3,2,3,1,2,3
3290,3,1,3,2,4,1,1,3
3291,3,1,3,3,3,1,2,3
3308,2,1,3,2,4,1,1,3
3309,2,1,3,3,4,1,1,3
3311,2,1,3,3,4,1,2,3
3312,3,2,3,3,4,1,2,3
3313,2,2,3,4,4,2,3,3
3314,2,1,3,2,3,1,1,3
3315,2,1,2,2,3,1,1,3
3316,2,1,2,3,1,1,3,3
3317,2,2,1,4,1,1,1,3
3318,2,1,2,3,1,1,1,3
3319,2,1,1,3,1,1,1,3
3321,3,1,2,2,2,1,2,3
3322,2,1,2,3,3,1,2,3
3323,2,2,2,3,3,1,1,3
3324,2,2,2,3,3,1,2,3
3325,3,2,3,3,4,1,1,3
3326,3,2,3,3,4,1,2,3
3327,3,2,3,4,4,1,2,3
3378,3,1,4,3,4,1,1,3
3379,3,2,3,3,4,1,1,3
3380,2,1,3,3,3,1,1,3
3381,2,1,3,3,4,1,1,3
3382,2,1,3,2,3,2,1,3
3383,2,1,3,3,4,1,1,3
3384,3,1,3,3,4,1,2,3
3385,2,1,3,3,3,1,1,3
3386,3,1,3,3,4,1,1,3
3392,2,2,2,4,3,1,1,3
3404,2,1,3,3,4,1,1,3
3405,3,1,3,3,4,1,2,3
3406,2,1,3,3,4,1,1,3
3407,3,2,3,3,4,1,1,3
3408,2,2,3,4,4,1,1,3
3409,2,2,3,4,4,1,2,3
3410,2,1,3,3,3,1,2,3
3411,3,1,2,3,2,1,3,3
3412,2,1,2,3,1,1,2,3
3415,2,1,2,3,3,1,2,3
3416,3,1,2,3,2,1,2,3
3417,3,2,2,3,3,1,2,3
3418,2,2,3,4,4,1,2,3
3419,2,2,3,4,4,1,2,3
3420,3,2,3,3,4,1,2,3
3421,2,2,3,4,4,1,1,3
3422,2,2,3,4,4,1,1,3
3423,2,2,3,4,4,1,1,3
3457,2,1,3,2,3,1,3,3
3458,2,2,3,4,4,1,1,3
3459,3,1,3,2,3,1,1,3
3460,2,1,3,2,3,1,1,3
3461,2,1,3,2,3,1,2,3
3463,3,2,2,3,3,1,1,3
3477,3,1,3,2,4,1,1,3
3478,2,1,3,2,4,1,3,3
3479,3,1,3,2,4,1,3,3
3480,2,2,3,4,4,1,3,3
3481,3,2,3,3,4,1,2,3
3482,2,2,3,3,4,1,3,3
3483,2,2,3,3,4,1,2,3
3484,2,2,3,3,4,1,3,3
3485,2,1,2,2,2,1,2,3
3486,3,1,2,2,2,1,2,3
3487,2,1,2,2,1,1,1,3
3488,2,1,2,2,3,1,2,3
3494,3,1,2,2,2,1,2,3
3495,3,1,2,2,2,1,2,3
3496,3,1,2,1,2,1,2,3
3497,3,2,3,3,4,1,1,3
3498,3,2,3,3,4,1,2,3
3499,3,2,3,3,4,1,2,3
3500,2,2,3,3,4,1,2,3
3563,2,1,3,1,4,1,1,3
3564,3,1,3,1,3,1,1,3
3565,2,1,3,1,3,1,2,3
3566,2,1,3,1,3,1,1,3
3568,3,2,2,2,2,1,2,3
3569,3,1,2,1,2,2,1,3
3588,3,1,3,1,4,1,2,3
3589,3,1,3,1,4,1,1,3
3590,2,1,3,1,4,1,1,3
3591,3,1,2,1,2,1,2,3
3592,2,1,3,1,3,1,2,3
3593,2,1,2,1,2,1,2,3
3594,3,1,2,1,2,1,2,3
3595,2,2,3,3,4,1,1,3
3596,2,2,3,3,4,1,1,3
3597,2,2,4,3,4,1,2,3
3598,2,2,3,3,3,1,2,3
3599,2,2,3,3,3,1,1,3
3631,4,1,2,1,1,1,2,3
3632,4,1,2,1,1,1,2,3
3633,4,1,3,1,4,1,1,3
3635,4,1,2,1,2,1,2,3
3642,4,1,2,1,1,1,3,3
3646,4,1,2,1,1,1,2,3
3648,4,2,2,3,1,1,1,3
3649,4,2,2,3,3,1,1,3
3652,4,2,3,3,4,2,1,3
3657,4,1,2,1,1,1,2,3
3660,4,1,2,2,2,1,2,3
3662,4,2,2,3,2,1,2,3
3663,4,1,3,1,3,1,2,3
3665,4,1,2,1,1,1,1,3
3666,4,1,3,1,3,1,1,3
3671,4,1,3,1,3,1,1,3
3673,4,1,2,2,2,1,1,3
3674,4,1,4,2,4,1,1,3
3675,4,2,2,3,3,1,1,3
3677,4,1,2,2,1,1,2,3
3679,4,1,3,2,3,1,2,3
3686,4,1,2,2,2,1,1,3
3687,4,2,3,3,3,1,1,3
3689,4,1,2,2,2,2,2,3
3691,4,1,2,2,1,2,2,3
3695,4,1,3,2,3,1,1,3
3697,4,1,2,2,1,1,2,3
3699,4,1,2,2,2,1,1,3
3701,4,1,2,2,2,1,3,3
3706,4,1,2,2,1,1,2,3
3707,4,1,2,2,1,1,1,3
3709,4,1,1,2,1,1,1,3
3714,4,1,3,2,3,1,1,3
3717,4,2,2,3,3,1,1,3
3721,4,1,3,2,3,1,1,3
3722,4,2,3,3,3,1,1,3
3723,4,2,2,4,3,1,3,3
3724,4,1,2,2,2,2,3,3
3725,4,2,2,3,2,2,2,3
3728,4,1,3,2,3,2,1,3
3729,4,2,2,3,1,1,2,3
3730,4,1,2,2,1,1,2,3
3731,4,2,3,4,4,1,1,3
3734,4,2,2,4,2,1,3,3
3739,4,1,2,2,1,1,2,3
3741,4,1,3,2,3,1,2,3
3744,4,2,2,4,2,1,1,3
3747,4,2,2,4,1,1,2,3
3749,4,2,3,4,4,1,1,3
3750,4,2,3,3,4,1,1,3
3751,4,2,2,3,3,1,1,3
3752,4,1,2,2,1,1,1,3
3756,4,2,2,4,1,1,2,3
3757,1,1,2,1,2,1,1,3
3758,1,2,2,3,2,1,1,3
3761,1,1,3,1,4,1,1,3
3767,1,2,3,3,4,1,2,3
3768,1,2,3,3,3,1,2,3
3769,1,2,2,3,3,1,3,3
3770,1,2,2,3,1,1,1,3
3771,1,1,2,1,1,1,1,3
3772,1,2,3,3,3,1,1,3
3773,1,2,2,3,2,1,1,3
3774,1,2,3,2,3,1,2,3
3777,1,2,2,2,2,1,2,3
3778,1,2,2,3,1,1,3,3
3780,1,2,3,2,4,1,1,3
3782,1,1,2,1,2,1,2,3
3783,1,1,2,1,2,1,2,3
3785,1,2,2,2,3,1,2,3
3788,1,1,2,1,1,2,3,3
3790,1,1,2,1,1,1,1,3
3791,1,1,3,1,3,1,1,3
3795,1,1,2,1,2,1,1,3
3796,1,2,3,2,3,1,1,3
3797,1,2,3,2,3,1,1,3
3798,1,1,1,1,1,1,1,3
3799,1,2,2,2,2,1,1,3
3800,1,1,3,1,3,1,2,3
3802,1,1,2,1,2,1,2,3
3803,1,2,3,2,4,1,1,3
3804,1,2,3,2,3,1,1,3
3805,1,2,2,2,1,1,1,3
3809,1,2,2,3,2,1,1,3
3810,1,1,2,1,1,1,1,3
3811,1,2,3,2,3,1,2,3
3812,1,1,2,1,1,1,2,3
3813,1,1,2,1,1,1,2,3
3814,1,2,2,2,2,1,3,3
3815,1,1,2,1,1,1,1,3
3816,1,1,2,2,1,1,2,3
3817,1,1,1,2,1,1,3,3
3819,1,1,2,2,1,1,1,3
3823,1,1,3,2,3,1,2,3
3825,1,2,2,3,3,1,1,3
3826,1,1,2,2,2,1,1,3
3827,1,2,3,3,4,1,1,3
3828,1,2,2,3,1,1,3,3
3829,1,1,2,2,2,1,3,3
3831,1,1,2,2,2,1,1,3
3833,1,1,2,2,2,1,1,3
3834,1,2,3,3,4,1,1,3
3836,1,2,2,3,1,1,1,3
3838,1,2,2,3,1,1,2,3
3839,1,2,3,3,4,1,2,3
3841,1,1,2,2,1,1,1,3
3843,1,1,3,2,3,1,2,3
3844,1,1,2,2,1,1,2,3
3845,1,2,2,3,2,1,2,3
3847,1,1,2,2,1,1,2,3
3853,1,1,3,2,3,1,1,3
3855,1,1,2,2,1,1,1,3
3857,1,1,2,1,1,1,2,3
3859,1,2,3,3,4,1,1,3
3860,1,1,2,1,1,1,1,3
3861,1,1,2,1,1,1,2,3
3864,1,2,2,3,2,1,2,3
3865,1,2,3,3,4,1,2,3
3866,1,1,3,1,3,1,1,3
3867,1,2,2,2,3,1,1,3
3869,1,2,3,3,4,1,2,3
3872,1,2,2,3,2,1,1,3
3873,1,1,2,2,1,1,1,3
3874,1,1,2,1,2,1,1,3
3879,1,1,2,1,1,1,1,3
3881,1,1,2,1,1,1,2,3
3882,1,1,2,1,2,1,2,3
3883,1,1,2,1,2,1,2,3
3884,1,1,3,1,3,1,2,3
3885,1,1,3,1,4,1,3,3
3886,1,2,3,3,3,1,1,3
3887,1,1,2,1,1,1,2,3
3888,1,2,2,3,1,1,2,3
3890,1,1,2,1,1,2,3,3
3891,1,2,2,3,2,2,2,3
3892,1,2,2,3,2,2,2,3
3896,1,2,3,3,3,1,1,3
3900,1,2,2,3,1,1,2,3
3901,1,1,2,1,1,1,3,3
3910,3,2,3,3,4,1,1,4
3911,2,1,3,2,3,1,1,4
3918,3,2,2,3,3,1,2,4
3919,3,2,2,3,3,1,2,4
3929,3,1,3,2,4,1,1,4
3930,2,1,3,2,4,1,1,4
3931,2,2,2,3,1,1,1,4
3932,2,1,2,2,2,1,2,4
3933,3,2,2,3,2,1,3,4
3934,3,2,3,3,4,1,2,4
3935,2,2,3,4,4,1,2,4
3936,3,2,3,3,4,1,2,4
3958,4,2,2,4,3,1,2,4
3959,4,2,2,4,3,1,2,4
3966,4,1,3,2,3,1,2,4
3969,4,2,3,4,3,1,1,4
3970,4,1,3,2,3,1,1,4
3975,4,1,2,2,1,1,3,4
3979,4,1,2,2,1,1,1,4
3983,4,1,2,2,1,2,2,4
3985,1,2,2,3,1,1,2,4
3989,1,1,4,2,4,1,1,4
3990,1,2,3,3,3,1,1,4
3991,1,1,4,2,4,1,2,4
3992,1,1,4,2,4,1,2,4
3993,1,2,2,3,1,1,2,4
3994,1,1,4,2,4,1,2,4
3995,1,1,4,2,4,1,2,4
3996,1,1,2,1,1,1,2,4
3997,1,2,2,3,2,1,3,4
3998,1,1,3,1,3,1,1,4
3999,1,1,2,2,1,1,2,4
4000,1,1,2,2,1,1,2,4
4001,1,1,2,1,2,1,2,4
4002,1,2,2,3,2,1,2,4
4005,1,1,2,1,2,1,2,4
4008,1,2,3,3,3,1,1,4
4009,1,1,2,2,1,1,1,4
4010,1,2,2,3,2,1,1,4
4011,1,2,2,3,1,1,1,4
4013,1,2,2,3,2,1,2,4
4014,1,1,2,1,1,1,3,4
4015,1,1,3,1,3,1,1,4
4016,1,2,2,3,2,1,2,4
4017,1,1,2,2,1,1,2,4
4019,1,2,2,3,2,2,2,4
4020,1,2,3,3,4,1,1,4
4022,1,1,3,2,3,1,1,4
4026,1,1,2,2,1,1,2,4
4027,1,2,2,3,2,1,2,4
4029,1,1,2,2,3,1,2,4
4030,1,1,2,2,1,1,3,4
4031,1,2,2,3,2,1,1,4
4032,1,2,3,3,4,1,1,4
4034,1,1,3,2,3,1,2,4
4035,1,2,2,3,2,1,2,4
4036,1,1,2,2,1,1,2,4
4038,1,2,2,3,2,1,1,4
4040,1,2,3,3,4,1,1,4
4042,1,1,2,2,1,1,1,4
4044,1,1,2,2,1,1,2,4
4045,1,2,3,3,4,1,2,4
4046,1,1,1,2,1,1,1,4
4050,1,1,3,2,4,1,2,4
4051,1,1,2,2,2,1,2,4
4052,1,1,3,2,3,1,2,4
4063,2,2,3,4,4,1,1,4
4064,3,1,3,2,3,1,1,4
4065,2,1,3,3,3,1,1,4
4069,3,1,2,2,2,1,2,4
4070,3,1,2,3,2,1,2,4
4071,3,2,2,3,3,1,2,4
4086,2,1,3,3,3,1,1,4
4087,3,1,3,2,4,1,1,4
4088,2,1,3,3,4,1,1,4
4089,3,1,3,2,3,1,3,4
4090,2,1,2,3,3,1,1,4
4091,2,1,3,3,3,1,1,4
4094,3,1,2,2,2,1,1,4
4095,3,1,2,2,2,1,1,4
4096,3,2,2,3,2,1,1,4
4097,2,2,3,4,4,1,1,4
4098,2,2,3,4,4,1,1,4
4099,3,2,3,3,4,1,1,4
4100,2,2,3,4,4,1,2,4
4146,4,2,2,4,2,1,2,4
4148,4,1,3,3,4,1,1,4
4158,4,1,2,3,2,1,2,4
4159,4,2,2,4,2,1,1,4
4163,4,1,2,3,2,1,1,4
4176,4,2,3,4,3,1,2,4
4177,4,1,3,3,4,1,1,4
4179,4,1,2,3,2,1,1,4
4181,4,2,2,4,1,1,1,4
4185,4,2,2,4,2,1,2,4
4187,4,2,2,3,3,1,1,4
4191,4,1,2,3,3,1,1,4
4202,4,2,3,4,3,1,1,4
4204,4,1,3,2,4,1,2,4
4205,4,1,2,2,1,1,2,4
4207,1,2,2,3,2,1,1,4
4208,1,2,3,3,3,1,1,4
4210,1,1,2,2,1,1,2,4
4211,1,2,2,3,2,1,3,4
4213,1,1,2,2,2,2,2,4
4216,1,2,2,3,1,2,2,4
4217,1,1,2,2,1,1,1,4
4218,1,1,2,2,1,1,1,4
4219,1,2,2,3,2,1,1,4
4220,1,2,3,3,3,1,2,4
4221,1,1,2,2,2,1,3,4
4222,1,1,2,2,1,1,1,4
4224,1,1,2,2,1,1,2,4
4225,1,1,2,2,3,1,2,4
4228,1,2,2,3,1,1,3,4
4230,1,1,3,2,3,1,1,4
4231,1,1,3,2,3,1,1,4
4232,1,2,3,3,4,1,1,4
4234,1,1,2,2,2,1,2,4
4236,1,2,2,3,1,1,3,4
4237,1,2,2,3,2,1,3,4
4239,1,2,3,3,3,1,1,4
4240,1,2,2,4,2,1,1,4
4241,1,1,2,2,1,1,1,4
4242,1,1,2,2,1,1,2,4
4243,1,2,3,3,4,1,1,4
4244,1,1,2,2,2,1,1,4
4245,1,2,2,4,2,1,1,4
4247,1,1,2,2,1,1,2,4
4248,1,1,2,2,2,1,2,4
4249,1,1,2,2,1,1,2,4
4250,1,2,2,3,1,1,2,4
4251,1,1,2,2,1,1,2,4
4253,1,1,3,2,3,2,2,4
4254,1,2,2,4,2,1,1,4
4256,1,2,2,3,2,1,1,4
4257,1,1,3,2,3,1,2,4
4259,1,2,3,3,4,1,2,4
4260,1,2,2,3,3,1,3,4
4261,1,2,2,3,2,1,1,4
4262,1,1,2,2,1,1,2,4
4263,1,2,2,4,1,1,3,4
4264,1,1,2,2,2,1,1,4
4266,1,2,2,4,2,1,1,4
4270,1,2,2,4,2,1,3,4
4272,1,2,3,4,4,1,1,4
4274,1,2,3,4,3,1,1,4
4275,1,2,3,4,4,1,1,4
4276,1,2,2,3,2,1,1,4
4277,1,1,3,2,3,1,2,4
4280,1,1,2,2,2,1,1,4
4281,1,1,2,2,1,1,3,4
4282,1,1,3,2,4,2,1,4
4284,1,1,2,2,1,1,1,4
4285,1,1,3,2,4,1,1,4
4286,1,2,2,4,2,1,2,4
4287,1,2,2,4,3,1,2,4
4288,1,2,2,4,2,1,3,4
4289,1,1,2,2,2,1,3,4
4290,1,2,2,4,2,1,2,4
4292,1,1,2,2,1,1,1,4
4295,1,2,3,3,3,1,1,4
4298,1,1,2,2,2,1,1,4
4300,1,1,2,3,2,1,1,4
4301,1,1,2,3,1,1,1,4
4303,1,1,2,3,2,1,2,4
4304,1,1,2,3,1,1,3,4
4305,1,2,2,4,1,1,3,4
4306,1,1,2,3,1,2,2,4
4308,1,2,3,4,3,1,1,4
4309,1,1,3,3,3,1,2,4
4310,1,1,2,3,2,1,2,4
4311,1,2,3,4,4,1,2,4
4313,1,1,2,3,2,1,2,4
4314,1,1,2,3,2,1,3,4
4315,1,1,3,3,3,1,1,4
4316,1,2,2,4,3,1,1,4
4317,1,2,2,4,1,1,1,4
4318,1,1,2,3,2,1,1,4
4319,1,2,2,4,3,1,2,4
4320,1,1,2,3,1,1,1,4
4322,1,1,2,3,1,1,1,4
4323,1,1,2,3,2,1,2,4
4324,1,1,3,3,4,1,2,4
4325,1,1,3,3,3,1,2,4
4331,1,1,2,3,1,1,1,4
4332,1,1,2,3,1,1,1,4
4333,1,2,3,4,4,1,1,4
4334,1,2,2,4,3,1,3,4
4335,1,1,3,3,4,1,1,4
4336,1,2,3,4,4,1,1,4
4337,1,2,3,4,4,1,1,4
4338,1,1,3,3,3,1,1,4
4339,1,1,2,3,2,1,2,4
4340,1,2,2,4,2,1,2,4
4344,3,1,4,3,4,1,2,4
4345,3,1,4,3,4,1,1,4
4346,2,2,3,4,4,1,2,4
4347,2,2,3,4,4,1,1,4
4348,3,1,3,3,4,1,1,4
4349,3,1,3,3,4,1,2,4
4350,3,1,3,3,3,1,1,4
4355,3,2,2,4,3,1,2,4
4364,3,1,3,3,4,1,1,4
4365,3,1,3,3,4,1,1,4
4366,2,1,3,3,4,1,1,4
4367,2,1,2,3,2,1,2,4
4368,2,1,3,3,3,1,2,4
4369,3,1,2,3,2,1,1,4
4370,3,1,2,3,3,1,2,4
4371,3,2,2,4,2,1,1,4
4372,3,1,3,3,3,1,1,4
4373,2,2,3,4,4,1,2,4
4374,2,2,3,4,4,1,1,4
4375,2,2,3,4,4,1,1,4
4376,3,2,3,4,4,2,2,4
4426,4,1,2,3,3,1,2,4
4428,4,1,2,3,2,1,1,4
4432,4,1,2,3,2,1,1,4
4436,4,2,2,4,3,1,2,4
4440,4,2,3,4,4,1,1,4
4442,4,1,3,3,4,1,1,4
4455,4,2,2,4,2,1,3,4
4456,4,2,2,4,2,1,3,4
4459,4,1,2,3,1,1,1,4
4461,4,2,2,4,3,1,1,4
4463,4,2,2,4,3,1,1,4
4464,4,1,3,3,4,1,1,4
4465,4,2,3,4,4,1,2,4
4470,4,1,3,3,4,1,1,4
4472,4,1,3,3,3,1,2,4
4476,4,2,2,4,2,1,3,4
4482,4,1,3,3,4,1,2,4
4493,4,2,2,4,3,1,2,4
4497,4,2,2,4,3,1,1,4
4498,4,1,3,3,3,1,1,4
4499,4,1,2,3,2,1,1,4
4503,4,1,2,3,1,1,2,4
4505,4,1,2,3,2,1,1,4
4511,4,1,3,3,3,1,1,4
4517,4,1,3,3,3,1,1,4
4518,4,1,3,3,4,1,1,4
4520,4,2,2,4,3,1,3,4
4524,4,2,2,4,2,1,1,4
4526,4,1,2,3,2,1,2,4
4527,4,1,3,3,3,1,1,4
4528,1,1,2,2,2,2,2,4
4529,1,1,2,2,1,1,1,4
4530,1,1,2,2,3,1,1,4
4531,1,1,2,2,1,1,1,4
4532,1,1,2,2,1,1,1,4
4533,1,2,2,4,2,1,1,4
4536,1,2,2,3,2,1,1,4
4538,1,1,2,2,2,1,2,4
4539,1,2,2,4,1,1,2,4
4542,1,1,2,2,2,1,1,4
4543,1,2,2,4,2,1,1,4
4544,1,1,2,2,1,1,2,4
4545,1,2,2,4,2,1,2,4
4546,1,1,3,3,3,1,3,4
4547,1,1,2,2,1,1,1,4
4548,1,2,2,4,1,1,1,4
4549,1,2,3,4,4,1,1,4
4551,1,1,3,2,3,1,2,4
4553,1,2,2,4,2,1,3,4
4555,1,2,2,4,2,1,1,4
4557,1,1,2,3,1,1,1,4
4558,1,1,2,2,2,1,2,4
4563,1,1,3,2,3,1,1,4
4564,1,2,3,4,4,1,1,4
4566,1,2,3,4,4,1,1,4
4567,1,1,3,3,3,1,2,4
4570,1,2,2,4,2,1,1,4
4571,1,2,2,4,3,1,1,4
4573,1,2,2,4,2,1,1,4
4574,1,2,2,4,2,1,1,4
4575,1,1,3,2,4,1,1,4
4577,1,1,3,2,3,1,2,4
4578,1,2,2,4,2,1,3,4
4580,1,2,3,4,4,1,1,4
4581,1,2,2,4,2,1,1,4
4584,1,1,3,2,3,1,2,4
4585,1,1,2,2,2,1,2,4
4586,1,1,2,2,1,1,2,4
4587,1,1,2,2,2,1,2,4
4590,1,2,2,3,1,1,1,4
4592,1,1,3,2,4,1,1,4
4593,1,1,3,2,4,1,1,4
4594,1,2,2,4,3,1,1,4
4595,1,2,2,4,3,1,1,4
4597,1,2,2,3,2,1,2,4
4598,1,1,2,2,1,1,3,4
4599,1,2,2,4,1,1,1,4
4600,1,2,2,4,2,1,1,4
4601,1,2,2,4,1,1,1,4
4602,1,1,3,3,3,1,2,4
4605,1,2,2,4,2,1,2,4
4606,1,2,3,4,3,1,3,4
4608,1,1,3,2,3,1,1,4
4609,1,1,2,2,3,1,1,4
4611,1,1,3,2,3,1,2,4
4612,1,1,3,2,3,1,2,4
4613,1,1,2,2,2,1,2,4
4621,2,2,3,4,4,1,1,4
4622,2,1,3,3,4,1,2,4
4623,3,1,3,3,4,1,1,4
4624,3,1,3,3,3,1,2,4
4625,3,1,3,3,3,1,1,4
4632,3,2,2,4,3,1,2,4
4633,3,2,2,4,3,1,2,4
4634,3,1,2,3,3,1,2,4
4644,2,1,3,3,4,1,1,4
4645,3,1,3,3,4,1,1,4
4646,2,1,3,3,4,1,2,4
4647,2,1,3,3,3,1,1,4
4648,3,1,2,3,2,1,2,4
4649,3,1,2,3,2,1,1,4
4650,3,1,2,3,2,1,1,4
4651,3,2,2,4,3,1,1,4
4652,3,2,3,4,4,1,2,4
4653,2,2,3,4,4,1,1,4
4654,3,2,3,4,4,1,2,4
5496,1,2,2,4,3,1,1,4
5497,1,2,3,4,4,1,1,4
5499,1,1,2,4,2,1,1,4
5501,1,1,2,4,1,1,2,4
5504,1,1,2,4,3,1,3,4
5506,1,1,2,4,2,1,2,4
5508,1,1,2,4,3,1,2,4
5509,1,1,2,4,2,1,2,4
5510,1,1,2,4,3,1,1,4
5511,1,2,2,4,3,1,1,4
5512,1,1,3,4,4,1,2,4
5513,1,1,2,4,2,1,3,4
5515,1,2,2,4,3,1,1,4
5516,1,2,2,4,3,1,1,4
5517,1,1,2,4,2,1,1,4
5518,1,1,3,4,4,1,2,4
5522,1,1,2,4,1,1,2,4
5523,1,1,2,4,3,1,2,4
5524,1,1,2,4,3,1,2,4
5525,1,1,2,4,3,1,2,4
5526,1,2,3,4,4,1,2,4
5527,1,1,3,4,3,1,2,4
5529,1,1,2,4,2,1,3,4
5531,1,1,2,4,3,1,1,4
5533,1,1,2,4,3,1,1,4
5535,1,1,2,4,1,1,1,4
5537,1,1,2,4,2,1,2,4
5538,1,1,3,4,4,1,2,4
5539,1,2,2,4,3,1,2,4
5540,1,1,2,4,3,1,1,4
5541,1,1,3,4,4,1,1,4
5543,1,1,2,4,1,1,2,4
5544,1,1,2,4,3,1,2,4
5545,1,1,2,4,2,1,3,4
5547,1,1,2,4,3,1,1,4
5549,1,1,3,4,4,1,2,4
5550,1,2,2,4,3,1,2,4
5551,1,1,2,4,3,1,3,4
5553,1,1,3,4,4,1,1,4
5554,1,1,2,4,2,1,1,4
5556,1,1,2,4,2,1,1,4
5558,1,1,3,4,4,1,1,4
5561,1,1,3,4,4,1,2,4
5563,1,1,2,4,3,1,2,4
5565,1,1,2,4,2,1,3,4
5567,1,2,3,4,4,1,1,4
5569,1,1,2,4,2,1,1,4
5571,1,1,2,4,3,1,3,4
5573,1,2,2,4,2,2,1,4
5574,1,1,2,4,1,2,1,4
5575,1,1,2,4,3,2,1,4
5577,1,1,2,4,3,2,2,4
5578,1,1,2,4,3,2,3,4
5579,1,1,2,4,2,1,1,4
5581,1,1,3,4,4,1,1,4
5583,1,2,2,4,3,1,2,4
5584,1,1,2,4,3,1,2,4
5585,1,1,2,4,2,1,2,4
5586,1,1,3,4,4,1,2,4
5587,1,1,2,4,3,1,2,4
5589,1,1,2,4,3,1,3,4
5590,2,2,3,4,4,1,2,4
5591,3,2,3,4,4,1,1,4
5592,3,1,3,4,4,1,1,4
5593,3,1,3,4,4,1,1,4
5594,2,1,3,4,4,1,1,4
5595,3,1,3,4,4,1,1,4
5596,3,1,3,4,4,1,1,4
5597,2,1,3,4,4,1,1,4
5598,3,1,3,4,4,1,2,4
5601,3,1,2,4,3,1,2,4
5614,2,1,3,4,4,1,3,4
5615,2,1,3,4,4,1,2,4
5616,3,1,3,4,4,1,2,4
5617,2,1,2,4,1,1,1,4
5618,3,1,3,4,4,1,1,4
5619,3,1,2,4,3,1,1,4
5620,2,1,2,4,3,1,1,4
5621,3,1,2,4,3,1,2,4
5622,2,1,3,4,4,1,1,4
5623,2,2,3,4,4,1,2,4
5624,3,2,2,4,3,1,1,4
5625,3,1,3,4,4,1,1,4
5626,3,2,3,4,4,2,1,4
5627,2,2,3,4,4,1,1,4
5628,2,2,3,4,4,1,2,4
5681,1,1,2,3,2,2,3,4
5684,1,1,2,3,1,1,1,4
5685,1,1,2,3,1,1,1,4
5687,1,1,2,3,1,1,1,4
5688,1,1,2,3,1,1,2,4
5690,1,1,2,3,1,1,1,4
5692,1,1,2,3,2,1,1,4
5693,1,1,2,3,1,1,1,4
5696,1,2,2,4,1,1,2,4
5697,1,1,3,3,3,1,2,4
5700,1,2,3,4,3,1,1,4
5701,1,1,2,3,1,1,2,4
5704,1,2,2,4,1,1,1,4
5705,1,2,2,4,3,1,1,4
5707,1,1,2,3,2,1,2,4
5708,1,1,2,3,3,1,2,4
5711,1,1,2,4,1,1,2,4
5712,1,2,3,4,4,1,1,4
5715,1,2,2,4,2,1,2,4
5716,1,1,2,4,1,1,2,4
5717,1,1,2,4,2,1,2,4
5719,1,1,2,4,2,2,2,4
5720,1,2,2,4,3,2,3,4
5721,1,1,2,4,1,2,3,4
5722,1,1,2,4,1,1,1,4
5724,1,1,3,4,4,1,1,4
5725,1,1,2,4,2,1,2,4
5730,1,1,2,4,2,1,2,4
5731,1,1,2,4,3,1,1,4
5732,1,2,2,4,3,1,1,4
5733,1,2,2,4,3,1,1,4
5735,1,1,3,4,3,1,2,4
5736,1,1,2,4,3,1,2,4
5737,1,2,2,4,2,1,2,4
5738,1,2,2,4,2,1,1,4
5741,1,1,2,4,1,1,2,4
5744,1,1,2,4,3,1,3,4
5745,1,1,2,4,1,1,1,4
5746,1,2,3,4,4,1,2,4
5749,1,2,3,4,4,1,1,4
5752,1,1,2,4,2,1,1,4
5753,1,1,3,4,4,1,2,4
5754,1,1,2,4,1,1,2,4
5755,1,1,2,4,2,2,1,4
5756,1,2,2,4,2,2,1,4
5757,1,1,2,4,1,2,1,4
5758,1,1,2,4,2,2,1,4
5759,1,2,2,4,3,2,3,4
5760,4,1,2,4,3,1,3,4
5763,4,1,1,4,1,1,2,4
5764,4,1,2,4,3,1,1,4
5766,4,1,3,4,4,1,1,4
5767,4,2,2,4,3,1,1,4
5772,4,2,3,4,4,2,2,4
5776,4,1,2,4,3,1,3,4
5780,4,1,2,4,3,1,2,4
5783,4,1,2,4,3,1,1,4
5787,4,1,3,4,4,1,2,4
5791,4,1,2,4,3,1,2,4
5795,4,1,2,4,3,1,2,4
5796,4,1,2,4,2,1,2,4
5800,4,1,3,4,4,1,1,4
5802,4,1,2,4,2,2,1,4
